sample_id,class_label,и,в,не,я,на,с,как,что,он,ты,но,мне,к,а,за,то,о,так,по,от,его,их,все,из,мы,всё,у,где,мой,нет,меня,да,же,под,ни,вот,ли,над,когда,там,был,без,она,для,уж,кто,тебя,бы,ее,нам,нас,сердце,тебе,лишь,вы,только,во,ж,здесь,ней,твой,до,чтоб,ей,ль,иль,они,жизнь,быть,ему,друг,еще,со,им,есть,свой,это,день,вдруг,теперь,ним,пред,жизни,если,б,вам,хоть,вас,моей,любви,чем,было,тут,них,ночь,мир,тот,моя,всех,будет
amphibrach_2_1,amphibrach_2,0.08835144384212533,0.32552965413440127,1.3821059383932424,-1.0943643899941833,0.711351811569185,1.652613070095551,1.7904367125176868,-1.3829390936867132,-1.6393117733067357,1.091600821591412,2.190191855606314,-0.9674473314522539,-0.9532628822470365,-0.2750954507575497,-0.6509807134790301,-1.379891219560299,0.7410002689310745,1.5600309050721495,-0.047634749923094195,0.12392068937267188,-1.9670686160079736,0.2204331132637785,-0.8100602959188685,-0.6376386436569331,-1.7808290955011001,-0.6195624880638497,0.4977040820281641,-0.5331923180147389,-0.5114811438863948,-0.4213645569593273,-0.3491227610081924,-1.2979169941269781,1.4747346460084705,-0.9088344996940659,0.4258701424779807,-0.7303509526761767,-0.04820436390076911,-0.042790469701628475,0.09790492838725914,0.018611125916851993,-0.5444317389552236,1.8604404603366382,-1.2494458851408439,-1.2117308259864996,0.7994803826374693,0.19166022647671577,0.27983310734093714,-0.4545800106320847,1.1448214104575023,0.40668626465639385,1.1123633583797707,0.3811389004990972,-0.2338446819998919,0.5532486031383198,-1.8298968483625668,-0.8068964733507727,0.6884455982368399,-0.12485325394961772,-1.6327670847140179,0.041927202932989745,-0.7266514744535594,0.03770267669819633,0.1769555781865251,1.832071224585278,-0.6034153502061923,1.100289896875051,-0.5721201201353384,-1.3724559303042494,1.3594739197068888,1.3492633922837427,-0.6170958672569815,0.4329708189285415,-1.5755929996017133,0.42381491636047236,-1.4869259139058275,-1.5255189376490041,1.191650093045126,0.42104166404080007,-1.3637876793644872,-0.4619171929911508,-1.5651162449648583,-0.4365270691113158,-0.4495284879825245,-0.3416362199438659,0.5568407120577432,0.562478970503305,2.5840438208742307,-0.34031305080452356,0.6987255092498664,0.7064860493304457,1.7788246950370232,-0.33221327501040404,-0.3760700886351506,-1.4597402251773328,0.643095189495045,0.7557964404427385,0.7838691401483262,-1.4819721147797669,-1.3241085756135709,-0.3227574243221015
amphibrach_2_2,amphibrach_2,1.473553753456394,0.06049290482417484,-0.188637167909771,-1.2225092628828322,1.6697745730850297,0.8625707031026028,0.5999174599857708,-1.6531651681543704,-0.5318426885920688,0.8948211610615024,-1.6947301830008572,-0.8800704946272978,1.4560165572241206,1.32478310233138,0.7326960129032428,-0.44474738934794156,-0.5031919591078015,-1.148665908629187,-0.8258480842378373,0.22373814232230796,1.4083366097519694,2.432310241268717,-1.332546316411197,-1.7944851721019306,-0.5275449606595364,-1.172553557156492,-0.4712883137979301,-1.0951230399273635,3.365730317323071,1.9465971734067657,-0.9014619974041316,0.6796610916909586,-0.24709777209137365,2.503158975139857,-0.06394089364879076,0.6512095129672227,-1.995639687412236,-0.6144397832586926,0.15105692561507297,0.09007986861078182,-0.5008801789242996,-0.5870726403266927,-1.2255570765009278,-0.4946949276791324,1.6198133538921349,-1.2665089363951771,-0.3968230371732608,-1.1194807654371244,-0.29438867434940835,-1.193404378568557,-1.8303840249943715,0.4487250994309745,-1.0051484333189897,-0.9995825532412596,-1.005720017290773,-0.1502112760454109,-1.7955981349561487,-1.717699509736539,3.7096651009619954,-1.6370044666191126,1.8325373647799137,0.09316249726217796,-0.6544062168622555,-0.7165991815448163,2.1427854335952397,1.1866889165218109,-1.5405800195193344,2.0744424283457223,-1.5336311238377778,0.46112485694956895,-0.5840625191351425,-0.45878197530248593,0.4660197538516213,-1.5817075206230131,-0.5405839568551167,-1.5255189376490041,-1.2798208618084832,-0.45866639853292646,-0.43356006304783856,-0.4266352914817062,0.6469379281953548,0.6714817460785556,1.6195105153702098,-1.2008388031864836,-1.3611892312968317,-1.3704908824291484,-1.4253938435322207,-1.2994973760092448,-1.3815194967967226,5.192768418441206,-1.4552812659325252,0.7732663150207328,-0.3437917201335214,3.143352779570468,-0.2663078804264443,-0.2556448194178546,-1.336021343732293,-0.33070808977551963,-1.3241085756135709,0.8082946759952203
amphibrach_2_3,amphibrach_2,-0.3153725085558963,0.8641671973659907,-1.8241865795029801,-0.2761138375131006,-0.20295123279028018,0.7389600952742396,1.5567723845441443,-1.1424714748321838,-0.7437010935761622,-1.143303579656748,-1.4488420871027508,0.1675559346947185,1.138881846749797,-1.0648410347028865,1.309596720893713,-0.18107379143478444,0.6314740457503689,-1.79860121000333,-0.912409352039308,1.7007769205992513,-1.9865410362512157,0.6228713789280397,-0.870649412138541,-1.2685392953793735,1.0701928088909725,-1.2560781437029456,0.40575941894909995,-0.01671324601460428,2.9767114922640863,0.5949895436267512,-0.4131737496932955,-0.40101615766644727,1.919309225499009,2.1825936651815865,-1.2319597581136204,-0.7768912305308627,-0.11831203554718175,-0.7007825385635144,-0.9527063074839116,-0.7251879022131055,-1.2014832372517665,-0.07449499493493417,-0.603779165221189,1.351341349304485,0.6986605590054674,0.8266578753773127,0.9017580599265032,-0.5041550109103484,1.7558780300201877,1.1034873096562414,0.2972223331851334,1.5753307137929236,-1.8313004513985567,0.4679310415244865,-1.8298968483625668,-0.8290180614431317,3.791844235572614,1.3533080714206454,-0.8029092852056772,-0.8277594018949992,0.03033627872621967,-0.020446945163138372,-0.7149589150722974,0.05141000318171458,1.0527052636486478,-0.6074875252994089,-0.6069846765131622,1.0369260223920809,1.255322138139281,-0.592313858868829,1.203190264322893,-1.4139483015677197,1.2785816297260486,0.3516161086290669,2.0410369019792225,-1.5255189376490041,-1.2798208618084832,-0.5227404239971852,-0.4968155409573706,-1.489502574453724,0.4965182444204604,0.525633967256615,3.3087752983932606,0.4557037773052835,0.4877916340969785,-0.4387994133157058,3.4059785420775532,-0.3748436865118935,-0.37884140388226667,-1.4267869955732424,0.6231708316505715,3.619365696488045,-1.3161775712451032,0.6853011150351422,-1.2403796130979061,-0.3293137054916119,-1.336021343732293,-1.4819721147797669,0.6031023049391027,2.699958873075333
amphibrach_2_4,amphibrach_2,1.1956009288329221,-0.4419377440131358,-1.9920865482730898,-0.7032657368828055,0.12438943695386673,2.122579977315578,2.0277302355493614,-0.5414477761961533,-1.218979197834875,-1.3054073736787148,0.6768420523392039,0.8841821510672784,0.0639135270585246,1.332976623758012,-0.1357566657920884,1.3454515154024602,0.4017101254373372,0.575094800944443,2.5787491133932723,2.038285273703478,-0.8259429135814047,-2.3461374585746206,-1.3300505207432192,-1.1831333092250036,1.329642261513123,3.1383928452411167,0.06159857136641382,0.7838267204741983,0.19293991405544178,-0.938968973067799,-0.8988235997831728,-1.2805861679888195,-0.85921159673123,0.48858254904446397,-0.06029698379521607,0.656960794605087,0.022992196313628734,-1.2479476653181065,0.15450037489784263,0.8139186246996868,0.15934742225417609,1.9970033479507736,0.9395845450650679,-0.49170998746248823,-1.2753361789649609,-1.2648588506166536,-1.146700612161177,0.3094791334415145,-0.2910735046439033,-0.34781391219752555,0.4573647472416552,-0.22703393600053529,-0.17544307322617725,-0.17896702919067714,-1.0039475939981455,-1.4213850314718544,-0.9373120565339117,0.7589195073257063,-0.7404468701889203,0.1033075005295182,-1.5423710360697007,-1.5775645972277685,0.23990466435499766,1.0669346927827754,-1.478743370214036,1.1922862723645176,-0.5367140592976439,-0.5088781694811919,-0.5340062987563948,1.4538543463036229,-1.579192131305541,-1.4139483015677197,2.516413637427336,-1.5817075206230131,-1.4869259139058275,0.5610746091035145,-1.2798208618084832,-1.4009314788896736,0.5006685322637204,-1.489502574453724,0.6516950339440865,-0.3986221339559236,-1.433377646719641,-0.3102245125995121,0.6269622368685556,-1.3704908824291484,-1.4253938435322207,-0.30524609697983485,-0.3033710097919313,0.7844766767785375,4.131955555527412,-1.3666580319471706,0.6327764357140243,-0.30649219280503437,-1.2403796130979061,-0.2533150001239344,-1.336021343732293,-0.32823225316260723,0.7481611884215619,-0.28406417934773603
amphibrach_2_5,amphibrach_2,-0.10083503806884964,2.3229494683430127,-2.1201251024546246,-1.587881007895922,1.9645083964916983,1.652613070095551,-0.25925037496952746,-1.0272177640202493,0.3687839211564337,-2.462636457747265,-1.07527291710462,-0.5433056026977796,1.301203420551275,0.8299590043898435,-1.0735189536455694,-0.9492815111818814,2.479511747989893,0.45376209246494265,3.6444769289411965,-1.038952637490587,-2.5079691783202613,2.273689570734498,0.8729707101831486,-1.2261653710099558,-1.1848797007703158,4.130554345063732,-1.5455106530621525,0.07017108385457717,3.1758260824883213,0.13707176204401253,0.24394194903906052,0.1242302095630813,1.4747346460084705,-1.559935629617329,2.0640419810072306,-0.08395820469442568,-0.04820436390076911,-1.8841861848001902,-0.9341296844527907,-2.06291600504385,-0.5444317389552236,-0.62982396086229675,0.1420772181342742,0.8011530813100852,-0.6007949455847804,-1.2919791401134635,-1.1732625762701978,-1.1431216811635259,-0.3455605884758763,1.2207061770393932,1.1123633583797707,2.3495869443900195,1.363611087398773,-1.0267062415623003,-1.8298968483625668,-1.4213850314718544,-0.13956897949415617,-0.12485325394961772,-0.7719187449750753,1.720858872485092,0.0890680871625818,0.03770267669819633,-0.68396574735287885,1.832071224585278,0.2719126698016513,0.26149941447109243,1.3647996786326535,-1.3724559303042494,-0.5692627759895555,-1.5116068206129742,0.34500039679157796,-0.49048874131958914,0.3982483761436268,-1.5817075206230131,-0.5719977977530656,-0.5190189384374676,1.191650093045126,0.42104166404080007,-1.3637876793644872,-1.489502574453724,-0.4958037504703985,-0.4365270691113158,0.534320670754592,0.5175663632987519,-0.40217425961954423,-1.3704908824291484,0.5793249886710049,-1.2994973760092448,-1.3815194967967226,0.7064860493304457,-0.3772459456093423,-1.3666580319471706,-1.3161775712451032,-0.3471669159384972,-0.2986422118014306,-1.3390107910907565,1.8438143820886357,0.7441234688384042,-0.32451786993272363,-1.381131478032688
amphibrach_2_6,amphibrach_2,0.6908251330178503,0.5769930928330542,-1.5470669117579507,-0.9672785656418045,1.151301204902497,-0.13428903744870885,1.6599487648879578,0.1865095196056682,1.1990266331733954,0.8948211610615024,0.33182005791760244,-0.0026614248433643292,-0.40948173968366686,0.5627856096546369,-1.015487950704242,-0.44474738934794156,2.194112331363285,-1.720792054205017,0.44711173637202545,-2.7832626277854757,-1.9484969228813713,0.3085557080050112,-0.17200133080150848,-1.1857515184878598,0.08886621586457961,0.055749186173708984,-0.4712883137979301,0.15303644376795958,0.18747194265816883,0.7913769770135908,-0.9014619974041316,0.6796610916909586,-0.24709777209137365,-0.8641236924890351,-0.06394089364879076,-0.01737697743450268,-1.3242063355291693,-0.6144397832586926,1.7522608421029615,-0.6275854226074289,-0.5008801789242996,1.9886944219434506,0.21374364405402294,2.2812994737999914,-0.5527168227273641,-0.49921904938180106,-0.3968230371732608,-0.4072981791792819,-0.29438867434940835,1.3325029032035818,0.45245541511239334,-0.22995298150995866,-0.1789964152394227,-0.9995825532412596,-1.8298968483625668,-0.7857981537586326,-0.0827096093495384,3.2249092582203027,-1.6327670847140179,0.09957292549271857,0.14508316435510651,0.9285260445071513,1.126555495197799,0.1723003378145944,0.33202103169060193,4.657049538999992,-0.5388682780964029,-1.3724559303042494,-1.5336311238377778,-0.5252409818317026,3.396455929546451,-0.45878197530248593,1.4868261305782886,1.529864844053081,-0.5405839568551167,-0.4844609985503763,-0.42771141957712444,-1.4009314788896736,0.49666755326881007,-1.489502574453724,-0.4590891583847518,-0.4009283923180669,-1.433377646719641,-1.2008388031864836,-0.3692467069439292,-0.3708219241529225,0.6481565365578109,0.6847380091782044,-1.3815194967967226,-0.3235277599041677,-1.4552812659325252,-0.2966958584632189,-1.3161775712451032,-1.4597402251773328,-1.2403796130979061,-1.3390107910907565,-1.336021343732293,-1.4819721147797669,-0.29019715900805937,0.8082946759952203
amphibrach_2_7,amphibrach_2,0.9472429670088208,-0.11236111684479762,0.9058794121302461,0.18966537334896302,0.7528735666783944,1.8877842386695953,0.8869651919186987,-1.1486316310321563,-0.4275068532281629,-2.8584976158053443,0.43361948785063187,-1.4720151365174565,1.997793008721293,-0.7132940237900488,0.08192493663019697,1.4710716600628768,-0.6288149134211589,0.32789917366532073,0.6639299094100326,-0.5457179429627578,-0.9468070763171308,1.6046394376365039,0.7453156638121378,-1.270804124781243,-1.2300814512688583,-1.8296097152652622,0.4008451000752799,-0.02135709686811367,0.6010895994009864,0.5896169626734655,-0.9871704231149174,-1.315894902889527,-0.9477500405533762,2.173823943774955,1.3937321468784958,-1.4012575972879744,0.5024676337654806,-0.11262384013450782,-0.45725141524626073,-2.06291600504385,-1.8128709248558859,2.916690339587683,-1.2758320517698134,-1.237176464202491,-0.653899199549297,-0.6064252212199974,0.19717197563850758,-0.5068047281574236,-0.40208206148931797,-0.46907567700914804,0.29297561390733007,-0.324778262280149,-1.0628636441628716,-1.0566654651644078,0.46990197367010356,0.35216877100935134,-0.9989853076780246,0.5809588593930901,-0.8045656879991071,2.4011445589503153,-0.7575869468501796,1.5304546683702953,0.11165615628932467,0.04810280017954686,1.0476524719642912,0.19787857947837686,0.3228837389760191,-0.5709316612768608,0.32195986882826244,0.32330927069270454,-0.6535825519214978,-1.4139483015677197,0.32339211638482135,-0.6169751706968255,1.1537648165470542,-1.5255189376490041,-0.4872400233258222,0.3519448781811612,-1.3637876793644872,-1.489502574453724,0.49240320551949146,-0.4758472642619428,1.4062348952641326,0.4523973050887329,-1.3611892312968317,0.48917272857572675,-0.46104805798136766,-1.2994973760092448,-1.3815194967967226,-0.40060175840400336,-0.4181295206315789,1.618984919211641,-0.41172286741676567,0.6810195953939994,-0.33435680386656647,-0.3313290689359217,-0.31627362593742436,0.6597006822341221,-1.3241085756135709,-0.36289536248677456
amphibrach_2_8,amphibrach_2,2.438661575477382,0.03934962227410326,0.6246332708414418,-1.4049768227525148,0.2166847385734564,0.4679803891343748,0.7161489627162737,-0.09266918301054841,-0.8172842960411109,0.6239380216784277,0.05331753942880789,-0.3740209653440205,0.1284854226921533,0.24027351297347135,-1.870411248696499,-1.3062342957587276,-0.46375768585530025,-0.5263532590554773,1.3701937115511071,1.5188586494476777,-1.364486410624986,-2.3461374585746206,0.47189753182842825,0.08511347765379648,-0.4869915937829499,0.10962211351275275,0.6433279392440309,-1.067751121425273,-0.406360543134484,-1.5063965276544127,-1.5014370879859684,0.2323466636447816,0.4215863082529504,2.6065404605495157,-1.1811668511669415,-0.6566394989589596,1.4351491500604505,0.7109972499293618,-0.35926829923048226,-1.3295124398954157,-0.47210845203983504,-0.5588295804333798,-1.209775270354492,0.24496147534655507,0.21910310844008937,-0.46556598416191625,1.1720848428916342,-1.1038627262648033,0.5270972924785361,1.4063598412670946,-0.27511621930759905,3.2676204619356395,-0.9870310645014554,-0.1466436745580075,-0.9876459639777951,-0.1223346586018486,-0.9203721997229466,-0.03403307269860913,0.18709651069900995,0.13765576303903057,-1.5423710360697007,0.12980124933432582,-1.5448870728922828,2.0280730185824862,-1.478743370214036,1.2437672162336229,-0.5169009153459001,0.3887881871638282,-1.5336311238377778,1.512383185124345,-1.579192131305541,-0.4378353453405291,0.5107919633571768,0.5381648798726885,1.4143592965259566,0.6022573764736299,-0.4090248090018754,-0.43800269063036623,-0.4131603346198419,-0.4033267984340743,-1.5651162449648583,-0.3774106261251586,-0.39343182542295213,-1.2008388031864836,-1.3611892312968317,-1.3704908824291484,-1.4253938435322207,0.7282519430638938,-0.28209176333788943,-0.2993334784201968,-1.4552812659325252,0.8201944805244149,-1.3161775712451032,-0.28373071848189696,-0.24494665821873685,-1.3390107910907565,-0.21564062747082544,0.8710499714131243,-1.3241085756135709,0.8563084074432007
amphibrach_2_9,amphibrach_2,1.489114534854001,1.0421058256805555,-0.5654855064355553,-1.168015562818299,-0.34086288958361677,-0.06967775796853166,-1.8303794387623777,-0.8667944192687068,-0.4843286287788996,-2.018163211921469,0.03526967771058023,0.0508624399800568,1.5271412199602568,0.22245993209748585,4.335706970577929,-1.767346142349594,0.8934514389356877,-0.5416388217110403,-0.37564370323783486,-0.34097529206394656,-1.9399646662624777,-0.7290302486058514,1.0416404842151594,0.6868670412138133,-0.49934314212575326,-0.5303037567223999,-0.4471158036426848,-0.44249063015203105,-1.0644433386913175,-0.3374166135797401,0.9855958565927058,-0.7763597407765931,1.0292950850448987,0.5238716903331577,0.535319531835055,-0.6655708515712516,0.04937954119893422,0.6940352666958356,-0.9082726080962317,-2.06291600504385,-0.4808716054569332,-0.5674317150152645,0.9772942441741332,-0.47352721437809325,-0.5306286437348636,0.3031756037040824,1.9149614746288488,1.7835554412914671,-0.2708791375489313,-0.3257543101021649,1.2598212882656212,2.5468606045620947,-1.8313004513985567,1.5015657267004572,0.6803410815685178,-1.4213850314718544,2.5519293864636796,-0.8813684691163908,1.0791865084504944,-0.7554738950242178,1.0274121580412803,-1.5775645972277685,-1.5448870728922828,0.19941274145518662,2.198015720363573,0.3455612057359774,-0.5235916284450727,0.3772767877032528,-0.5209393075788603,-0.51019836555399245,-1.579192131305541,-1.4139483015677197,2.5699039202643172,0.5243095047060502,0.4346224607592325,2.702219621130609,-0.4147162864711995,-1.4009314788896736,-1.3637876793644872,-1.489502574453724,0.6806729591585827,0.704191423502418,1.666068722635197,-0.29858249572909407,-0.3541190431738413,-1.3704908824291484,-0.3728072671466489,-1.2994973760092448,-0.2892775655173588,-0.30670245565649107,-1.4552812659325252,-1.3666580319471706,-1.3161775712451032,-0.29141705512696503,-1.2403796130979061,-1.3390107910907565,-1.336021343732293,-1.4819721147797669,0.7752496820690802,4.17590876040416
amphibrach_2_10,amphibrach_2,1.0490333192424546,-0.4932325219601186,-1.016121398569889,1.138772655459319,2.9826655553019226,0.21647709787002195,1.1192813772178196,0.04882076958620609,0.3771335914036823,1.1019457949616285,-0.0902023588502404,-2.6622506633984058,0.4069161636408433,-2.116087072499984,-0.22317172603390575,1.6433291238781964,0.31179395263536824,0.46066189794897966,0.36771715296600505,-1.0353262133943397,-0.3398687954967869,0.22576901881853634,0.3177920830836617,-1.2237182744305253,-1.182401740709065,1.1691379514376752,-0.5207173997554186,0.0751886589220976,1.339838388690516,-0.9774788954262704,-0.9397215055251029,0.12817240555390624,-0.9001982082857647,3.0086014046675205,3.7135663617300305,-1.375399848791022,-0.04415564181446645,-0.6540368643878453,-1.4501469908728157,0.022938625149618783,-1.8128709248558859,-0.0033749068808597263,-1.2479993954284998,-0.5379796636689316,0.10370948150416864,-1.2904368954496481,-1.1717520817965894,-1.1416902015990114,1.151018425006082,-0.4039489495462183,0.3812649959822449,0.38523130807475425,-1.0309120097663773,1.3497954843023543,2.1624774061016323,-1.4213850314718544,-0.9658621131966056,-0.12154172327230593,-0.7701290394870525,0.045417705364491086,1.727290741052795,0.041060820718832526,-0.6821758901272251,0.9780387794792578,0.27555228734846154,-1.4160815503368251,-0.5701066899910888,-0.5376042488432894,-1.5336311238377778,-1.5116068206129742,0.3490007970578922,-1.4139483015677197,-0.5866205015671457,0.4279844016764464,-1.4869259139058275,-1.5255189376490041,-0.45428447910616887,-1.4009314788896736,3.142304516098697,-1.489502574453724,-0.49358064757124154,0.6045954588604712,2.510200686014581,-1.2008388031864836,-0.400180465499633,-1.3704908824291484,-0.4209505201206252,-1.2994973760092448,-1.3815194967967226,0.7109211284258796,-0.3750047079371527,1.7431280772639826,-0.3741156032243191,-0.3448538737155474,1.5907062128370286,-1.3390107910907565,-0.2738724734303611,-1.4819721147797669,-0.32243971877746197,-0.3205570624640753
